img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-02-06/hFB12, CTRL, P33, 2Mcells, 7-days growth, 10x.jpg",PhaseII,hFB12,,33,Control,CTRL,10,,,2Mcells,,,.jpg,2,21,Control,,345.0,,63.62,0.9294375456401834,late,,Normal,18.0,Primary Human Fibroblast (breast),180.88,,,16.66,2421.16,42.5,14.61,30.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435620,HC1_sp2_Normal_Control_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,345.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-02-06,13:00,,33.0,1.0,180.875,6.916666667,2.0,3.77955,0.954740351,63.61570064,173.8692618,3.0,36683204.0,11005.0,35.4,91.42,9.9,1415.07,82.31,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-02-06/hFB12, CTRL, P33, 2Mcells, 7-days growth, 20x.jpg",PhaseII,hFB12,,33,Control,CTRL,20,,,2Mcells,,,.jpg,2,21,Control,,345.0,,63.62,0.9294375456401834,late,,Normal,18.0,Primary Human Fibroblast (breast),180.88,,,16.66,2421.16,42.5,14.61,30.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435620,HC1_sp2_Normal_Control_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,345.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-02-06,13:00,,33.0,1.0,180.875,6.916666667,2.0,3.77955,0.954740351,63.61570064,173.8692618,3.0,36683204.0,11005.0,35.4,91.42,9.9,1415.07,82.31,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-06/hFB14, CTRL, P32, 500kcells, 21-days growth, 10x, senscence.jpg",PhaseII,hFB14,,32,Control,CTRL,10,,,500kcells,,,.jpg,2,21,Control,,423.0,,43.95,0.9779706274815763,late,,Normal,0.0,Primary Human Fibroblast (foreskin),188.71,0.32,965.17,16.06,2168.88,,,,203784950082_R01C01,61.28,56.14,26.75,365.54,5.1,8.72,0.85249765,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435212,Methylation_HC3_sp2_Normal_Control_ox21_p32,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,423.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p32,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2019-02-13,22:00,,32.0,5.0,188.7083333,171.4583333,48.33333333,0.5,1.617,1.693319679,43.95399866,685.044894,6.0,WG6994416-MSA4,203784950082.0,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-06/hFB14, CTRL, P32, 500kcells, 21-days growth, 20x, senscence.jpg",PhaseII,hFB14,,32,Control,CTRL,20,,,500kcells,,,.jpg,2,21,Control,,423.0,,43.95,0.9779706274815763,late,,Normal,0.0,Primary Human Fibroblast (foreskin),188.71,0.32,965.17,16.06,2168.88,,,,203784950082_R01C01,61.28,56.14,26.75,365.54,5.1,8.72,0.85249765,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435212,Methylation_HC3_sp2_Normal_Control_ox21_p32,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,423.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p32,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2019-02-13,22:00,,32.0,5.0,188.7083333,171.4583333,48.33333333,0.5,1.617,1.693319679,43.95399866,685.044894,6.0,WG6994416-MSA4,203784950082.0,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-22/hFB12,CTRL, P27, 2-5Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,27,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,339.0,,59.59,0.8705624543335199,late,,Normal,18.0,Primary Human Fibroblast (breast),134.96,,,21.35,5095.56,45.15,14.35,28.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435618,HC1_sp2_Normal_Control_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,339.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p27,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-12-22,15:00,,27.0,1.0,134.9583333,8.166666667,2.5,4.573425,0.871346897,59.58591263,224.939115,3.0,41977903.0,12593.0,35.45,91.65,9.9,1498.77,83.68,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-22/hFB12,CTRL, P27, 2-5Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,27,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,339.0,,59.59,0.8705624543335199,late,,Normal,18.0,Primary Human Fibroblast (breast),134.96,,,21.35,5095.56,45.15,14.35,28.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435618,HC1_sp2_Normal_Control_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,339.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p27,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-12-22,15:00,,27.0,1.0,134.9583333,8.166666667,2.5,4.573425,0.871346897,59.58591263,224.939115,3.0,41977903.0,12593.0,35.45,91.65,9.9,1498.77,83.68,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-05/hFB13, CTRL, P19, 1Mcells, 5-days growth, 10x.jpg",PhaseII,hFB13,,19,Control,CTRL,10,,,1Mcells,,,.jpg,2,21,Control,,373.0,,60.78,0.7518555170614565,late,,Normal,18.0,Primary Human Fibroblast (breast),88.21,0.86,435.28,25.63,8815.45,63.34,14.44,,203833040091_R08C01,48.38,26.25,43.26,301.14,5.38,5.4,0.574247591,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435198,Methylation_HC2_sp2_Normal_Control_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,373.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p19,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-11-05,17:00,,19.0,1.0,88.20833333,70.95833333,5.041666667,1.0,6.044325,2.595581235,60.78063274,46.61768946,5.0,WG6994424-MSA4,203833040091.0,R08C01,H08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435198/suppl/GSM5435198_203833040091_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435198/suppl/GSM5435198_203833040091_R08C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-05/hFB13, CTRL, P19, 1Mcells, 5-days growth, 20x.jpg",PhaseII,hFB13,,19,Control,CTRL,20,,,1Mcells,,,.jpg,2,21,Control,,373.0,,60.78,0.7518555170614565,late,,Normal,18.0,Primary Human Fibroblast (breast),88.21,0.86,435.28,25.63,8815.45,63.34,14.44,,203833040091_R08C01,48.38,26.25,43.26,301.14,5.38,5.4,0.574247591,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435198,Methylation_HC2_sp2_Normal_Control_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,373.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p19,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-11-05,17:00,,19.0,1.0,88.20833333,70.95833333,5.041666667,1.0,6.044325,2.595581235,60.78063274,46.61768946,5.0,WG6994424-MSA4,203833040091.0,R08C01,H08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435198/suppl/GSM5435198_203833040091_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435198/suppl/GSM5435198_203833040091_R08C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-05/hFB12, CTRL, P19, 1-5Mcells, 5-days growth, 20x.jpg",PhaseII,hFB12,,19,Control,CTRL,20,,,1-5Mcells,,,.jpg,2,21,Control,,331.0,,50.88,0.7433162892513759,late,,Normal,18.0,Primary Human Fibroblast (breast),88.04,0.51,564.5,25.585,8769.1,,,,203774260153_R08C01,36.68,47.26,39.35,212.25,5.43,-0.94,0.751549852,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435183,Methylation_HC1_sp2_Normal_Control_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,331.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p19,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-11-05,11:00,,19.0,1.0,88.04166667,71.70833334,4.958333333,1.5,4.959675,1.725283085,50.87688328,68.97418806,5.0,WG6994416-MSA4,203774260153.0,R08C01,H07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435183/suppl/GSM5435183_203774260153_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435183/suppl/GSM5435183_203774260153_R08C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-05/hFB12, CTRL, P19, 1-5Mcells, 5-days growth, 10x.jpg",PhaseII,hFB12,,19,Control,CTRL,10,,,1-5Mcells,,,.jpg,2,21,Control,,331.0,,50.88,0.7433162892513759,late,,Normal,18.0,Primary Human Fibroblast (breast),88.04,0.51,564.5,25.585,8769.1,,,,203774260153_R08C01,36.68,47.26,39.35,212.25,5.43,-0.94,0.751549852,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435183,Methylation_HC1_sp2_Normal_Control_ox21_p19,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,331.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p19,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-11-05,11:00,,19.0,1.0,88.04166667,71.70833334,4.958333333,1.5,4.959675,1.725283085,50.87688328,68.97418806,5.0,WG6994416-MSA4,203774260153.0,R08C01,H07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435183/suppl/GSM5435183_203774260153_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435183/suppl/GSM5435183_203774260153_R08C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-08/hFB13, CTRL, P37, 1Mcells, 9-days growth, 10x.jpg",PhaseII,hFB13,,37,Control,CTRL,10,,,1Mcells,,,.jpg,2,21,Control,,391.0,,79.99,0.9894854032534699,late,,Normal,18.0,Primary Human Fibroblast (breast),211.17,,,14.88,1725.07,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-08/hFB13, CTRL, P37, 1Mcells, 9-days growth, 20x.jpg",PhaseII,hFB13,,37,Control,CTRL,20,,,1Mcells,,,.jpg,2,21,Control,,391.0,,79.99,0.9894854032534699,late,,Normal,18.0,Primary Human Fibroblast (breast),211.17,,,14.88,1725.07,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-08/hFB12, CTRL, P37, 1Mcells, 9-days growth, 10x.jpg",PhaseII,hFB12,,37,Control,CTRL,10,,,1Mcells,,,.jpg,2,21,Control,,349.0,,65.71,0.9599707815783787,late,,Normal,18.0,Primary Human Fibroblast (breast),210.83,0.36,810.42,19.1,3648.37,,,,203774260106_R01C01,11.68,35.11,40.35,411.26,5.63,2.21,0.710813327,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435189,Methylation_HC1_sp2_Normal_Control_ox21_p37,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,349.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p37,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-03-08,12:00,,37.0,1.0,210.8333333,194.5,8.833333333,0.5,1.874325,0.906371132,65.70660436,233.8997708,5.0,WG6994416-MSA4,203774260106.0,R01C01,A04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435189/suppl/GSM5435189_203774260106_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435189/suppl/GSM5435189_203774260106_R01C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-08/hFB12, CTRL, P37, 1Mcells, 9-days growth, 20x.jpg",PhaseII,hFB12,,37,Control,CTRL,20,,,1Mcells,,,.jpg,2,21,Control,,349.0,,65.71,0.9599707815783787,late,,Normal,18.0,Primary Human Fibroblast (breast),210.83,0.36,810.42,19.1,3648.37,,,,203774260106_R01C01,11.68,35.11,40.35,411.26,5.63,2.21,0.710813327,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435189,Methylation_HC1_sp2_Normal_Control_ox21_p37,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,349.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p37,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2019-03-08,12:00,,37.0,1.0,210.8333333,194.5,8.833333333,0.5,1.874325,0.906371132,65.70660436,233.8997708,5.0,WG6994416-MSA4,203774260106.0,R01C01,A04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435189/suppl/GSM5435189_203774260106_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435189/suppl/GSM5435189_203774260106_R01C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-14/hFB12, CTRL, P26, 2-5Mcells, 6-days growth, 20x.jpg",PhaseII,hFB12,,26,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,338.0,,58.71,0.8577063549911218,late,,Normal,18.0,Primary Human Fibroblast (breast),126.79,,,22.43,5908.63,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-14/hFB12, CTRL, P26, 2-5Mcells, 6-days growth, 10x.jpg",PhaseII,hFB12,,26,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,338.0,,58.71,0.8577063549911218,late,,Normal,18.0,Primary Human Fibroblast (breast),126.79,,,22.43,5908.63,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-06/hFB14, ctrl, P11, 500kcells, t175, 7-days growth, 20x.jpg",PhaseII,hFB14,,11,Control,ctrl,20,175.0,,500kcells,,,.jpg,2,21,Control,,402.0,,20.4,0.4539385847696053,early,,Normal,0.0,Primary Human Fibroblast (foreskin),28.08,0.65,419.28,23.935,7179.58,,,,203833030029_R07C01,39.16,56.98,30.31,356.64,5.86,4.84,0.987823961,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435207,Methylation_HC3_sp2_Normal_Control_ox21_p11,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,402.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p11,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2018-09-06,14:00,,11.0,5.0,28.08333333,10.83333333,5.666666667,0.5,5.87925,3.555632126,20.40189947,38.24917629,6.0,WG6994424-MSA4,203833030029.0,R07C01,G05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435207/suppl/GSM5435207_203833030029_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435207/suppl/GSM5435207_203833030029_R07C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-06/hFB13, ctrl, P7, 500kcells, t175, 7-days growth, 20x.jpg",PhaseII,hFB13,,7,Control,ctrl,20,175.0,,500kcells,,,.jpg,2,21,Control,,361.0,,19.94,0.24666006926958609,early,,Normal,18.0,Primary Human Fibroblast (breast),27.92,1.08,333.43,26.27,9492.46,,,,203839170025_R03C01,35.85,7.29,49.06,82.06,5.55,0.72,0.667975591,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435194,Methylation_HC2_sp2_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,361.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p7,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-09-06,10:00,,7.0,1.0,27.91666667,10.66666667,5.833333333,0.5,9.95355,4.315211164,19.94340447,32.44337175,5.0,WG6994425-MSA4,203839170025.0,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435194/suppl/GSM5435194_203839170025_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435194/suppl/GSM5435194_203839170025_R03C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-06/hFB14, ctrl, P11, 500kcells, t175, 7-days growth, 10x.jpg",PhaseII,hFB14,,11,Control,ctrl,10,175.0,,500kcells,,,.jpg,2,21,Control,,402.0,,20.4,0.4539385847696053,early,,Normal,0.0,Primary Human Fibroblast (foreskin),28.08,0.65,419.28,23.935,7179.58,,,,203833030029_R07C01,39.16,56.98,30.31,356.64,5.86,4.84,0.987823961,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435207,Methylation_HC3_sp2_Normal_Control_ox21_p11,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,402.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p11,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2018-09-06,14:00,,11.0,5.0,28.08333333,10.83333333,5.666666667,0.5,5.87925,3.555632126,20.40189947,38.24917629,6.0,WG6994424-MSA4,203833030029.0,R07C01,G05,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435207/suppl/GSM5435207_203833030029_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435207/suppl/GSM5435207_203833030029_R07C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-09-06/hFB13, ctrl, P7, 500kcells, t175, 7-days growth, 10x.jpg",PhaseII,hFB13,,7,Control,ctrl,10,175.0,,500kcells,,,.jpg,2,21,Control,,361.0,,19.94,0.24666006926958609,early,,Normal,18.0,Primary Human Fibroblast (breast),27.92,1.08,333.43,26.27,9492.46,,,,203839170025_R03C01,35.85,7.29,49.06,82.06,5.55,0.72,0.667975591,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435194,Methylation_HC2_sp2_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,361.0,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p7,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18.0,2.0,1.0,Control,21.0,2018-09-06,10:00,,7.0,1.0,27.91666667,10.66666667,5.833333333,0.5,9.95355,4.315211164,19.94340447,32.44337175,5.0,WG6994425-MSA4,203839170025.0,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435194/suppl/GSM5435194_203839170025_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435194/suppl/GSM5435194_203839170025_R03C01_Red.idat.gz,,1.0,1.0
